,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Real Sociedad,Álvaro Odriozola,19,ESP,RW,22-044,90,0,0,0,0,0,0,0,0,78,0,1,0,0.0,0.0,0.2,5,0,62,72,86.1,3,58,7,5,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Carlos Bacca,9,COL,FW,31-141,64,1,1,0,0,1,1,0,0,18,1,0,0,0.8,0.8,0.4,3,2,10,14,71.4,1,11,1,2,1,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Daniele Bonera,23,ITA,CB,36-241,90,0,0,0,0,0,0,0,0,47,1,1,2,0.0,0.0,0.0,1,0,21,33,63.6,1,30,0,1,1,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Denis Cheryshev,7,RUS,FW,27-032,26,0,0,0,0,1,0,0,0,14,1,0,0,0.0,0.0,0.0,2,0,7,11,63.6,2,10,2,1,1,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Enes Ünal,15,TUR,FW,20-262,83,0,1,0,0,2,1,0,0,28,0,1,0,0.1,0.1,0.8,2,1,16,18,88.9,2,18,3,2,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Jaume Costa,11,ESP,LB,29-315,90,0,0,0,0,0,0,1,0,51,6,3,0,0.0,0.0,0.0,1,0,34,41,82.9,1,25,0,1,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Manu Trigueros,14,ESP,LM,26-102,90,0,0,0,0,0,0,0,0,47,0,0,2,0.0,0.0,0.0,1,0,36,41,87.8,2,32,1,1,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Mario Gaspar,2,ESP,RB,27-064,90,0,0,0,0,1,1,0,0,60,2,1,6,0.0,0.0,0.0,1,0,28,38,73.7,1,31,2,1,1,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Pablo Fornals,8,ESP,AM,21-339,90,1,1,0,0,2,2,0,0,50,1,1,2,0.5,0.5,0.1,4,1,33,41,80.5,2,40,6,0,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Roberto Soriano,20,ITA,FW,26-353,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Rodri,16,ESP,DM,21-219,90,0,0,0,0,0,0,0,0,62,4,0,3,0.0,0.0,0.0,2,1,42,44,95.5,4,31,1,1,1,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Roger Martínez,24,COL,RM,23-218,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Samu Castillejo,10,ESP,RM,23-009,89,1,1,0,0,3,1,0,0,53,5,1,3,0.1,0.1,0.2,1,1,27,34,79.4,1,34,5,4,1,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Sergio Asenjo,1,ESP,GK,28-213,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,18,27,66.7,0,15,0,0,0,08461fb7
ESP-La Liga,1718,2018-01-27 Villarreal-Real Sociedad,Villarreal,Víctor Ruiz,6,ESP,CB,29-002,90,1,0,0,0,1,1,0,0,58,1,4,2,0.2,0.2,0.0,1,0,35,43,81.4,1,38,0,0,0,08461fb7
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Antoine Griezmann,7,FRA,FW,26-313,90,1,0,0,0,7,2,0,0,51,3,0,0,1.4,1.4,0.1,4,0,29,36,80.6,5,40,3,1,1,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Diego Godín,2,URU,CB,31-346,90,0,0,0,0,0,0,0,0,58,2,1,1,0.0,0.0,0.1,3,0,39,50,78.0,1,36,1,2,2,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Fernando Torres,9,ESP,FW,33-314,79,1,0,0,0,2,1,0,0,31,0,0,0,0.3,0.3,0.1,6,1,11,19,57.9,2,23,4,4,3,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Gabi,14,ESP,CM,34-202,90,0,0,0,0,1,1,0,0,79,5,3,0,0.1,0.1,0.0,2,0,53,66,80.3,4,41,0,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Jan Oblak,13,SVN,GK,25-021,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,15,26,57.7,0,16,0,1,1,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,José María Giménez,24,URU,CB,23-008,90,0,0,0,0,0,0,0,0,48,0,4,2,0.0,0.0,0.0,0,0,28,35,80.0,1,27,1,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Juanfran,20,ESP,RB,33-019,90,0,1,0,0,0,0,0,0,48,3,2,1,0.0,0.0,1.0,4,2,34,40,85.0,2,29,1,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Koke,6,ESP,CM,26-020,45,0,0,0,0,1,0,0,0,36,0,0,0,0.0,0.0,0.0,1,0,24,31,77.4,2,26,3,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Lucas Hernández,19,FRA,LB,21-348,90,0,0,0,0,0,0,0,0,49,7,2,1,0.0,0.0,0.0,3,0,25,37,67.6,1,23,3,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Saúl Ñíguez,8,ESP,LM,23-068,90,0,0,0,0,0,0,1,0,64,12,2,2,0.0,0.0,0.2,1,0,35,49,71.4,4,36,1,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Thomas Partey,5,GHA,RM,24-229,10,1,0,0,0,1,1,0,0,5,1,0,0,0.8,0.8,0.0,0,0,2,3,66.7,0,3,0,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Vitolo,23,ESP,FW,28-087,11,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,3,1,3,4,75.0,2,2,0,2,2,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Yannick Carrasco,10,BEL,CM,24-146,45,0,1,0,0,4,1,0,0,18,0,0,0,0.2,0.2,0.9,4,1,8,10,80.0,1,11,3,5,2,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Atlético Madrid,Ángel Correa,11,ARG,RM,22-325,80,0,1,0,0,2,0,0,0,47,4,0,2,0.1,0.1,0.3,3,1,23,33,69.7,5,28,2,3,1,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Dani Castellano,23,ESP,LB,30-087,79,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.0,1,0,28,40,70.0,2,18,1,1,1,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,David Simón,2,ESP,"RB,CB",29-043,90,0,0,0,0,0,0,0,0,86,1,4,3,0.0,0.0,0.1,2,0,55,67,82.1,7,28,1,7,2,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Erik Expósito,29,ESP,"FW,LB",21-219,11,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Gabriel Peñalba,7,ARG,"DM,CM",33-127,90,0,0,0,0,0,0,0,0,76,0,1,2,0.0,0.0,0.0,1,0,62,70,88.6,4,37,1,2,2,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Hernán Toledo,19,ARG,"RM,WB",22-011,90,0,0,0,0,0,0,0,0,40,1,2,0,0.0,0.0,0.2,5,0,22,30,73.3,5,23,4,8,5,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Jairo Samperio,16,ESP,LM,24-201,61,0,0,0,0,2,0,0,0,30,1,0,2,0.2,0.2,0.0,2,0,16,21,76.2,3,14,2,3,2,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Jonathan Calleri,9,ARG,FW,24-127,90,0,0,0,0,1,0,0,0,32,1,0,0,0.0,0.0,0.0,2,0,15,25,60.0,2,15,0,1,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Jonathan Viera,21,ESP,CM,28-099,90,0,0,0,0,2,0,0,0,75,0,1,0,0.1,0.1,0.0,3,0,52,66,78.8,4,41,4,4,2,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Leandro Chichizola,13,ARG,GK,27-307,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,26,43,60.5,0,13,0,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Nacho Gil,15,ESP,"LM,WB",22-141,29,0,0,0,0,1,0,0,0,14,0,1,0,0.1,0.1,0.0,0,0,10,12,83.3,2,10,1,1,1,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Tana,24,ESP,CM,27-130,58,0,0,0,0,1,1,0,0,35,1,0,2,0.0,0.0,0.0,2,0,24,29,82.8,2,19,4,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Vicente Gómez,4,ESP,CM,29-150,32,0,0,0,0,1,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,25,28,89.3,3,13,2,1,1,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Ximo Navarro,22,ESP,CB,28-005,90,0,0,0,0,1,0,1,0,58,1,2,0,0.0,0.0,0.0,0,0,45,51,88.2,3,28,2,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Atlético Madrid-Las Palmas,Las Palmas,Álex Gálvez,20,ESP,CB,28-236,90,0,0,0,0,0,0,1,0,69,2,2,0,0.0,0.0,0.0,0,0,54,60,90.0,7,31,2,0,0,99cc9bef
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Alexis,4,ESP,RB,32-177,90,0,0,0,0,0,0,0,0,36,0,5,1,0.0,0.0,0.0,1,0,12,23,52.2,1,5,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Alfonso Pedraza,17,ESP,"LM,LB",21-294,28,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,2,1,1,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Ermedin Demirović,29,BIH,"LB,FW",19-309,2,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Fernando Pacheco,1,ESP,GK,25-255,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,10,34,29.4,0,13,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Guillermo Maripán,6,CHI,CB,23-267,90,0,0,0,0,0,0,0,0,19,3,2,0,0.0,0.0,0.0,1,1,2,4,50.0,1,2,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Hernán Pérez,21,PAR,RM,28-337,62,0,0,0,0,0,0,0,0,28,0,0,2,0.0,0.0,0.1,1,0,10,17,58.8,2,11,1,4,2,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Ibai Gómez,11,ESP,"LM,RM",28-078,90,0,1,0,0,1,1,0,0,37,1,0,1,0.1,0.1,0.5,3,1,21,27,77.8,3,19,1,7,3,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,John Guidetti,10,SWE,FW,25-288,74,1,0,0,0,1,1,0,0,32,0,1,1,0.5,0.5,0.1,2,0,15,26,57.7,2,8,1,1,1,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Munir El Haddadi,24,MAR,FW,22-149,16,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,0,0,3,5,60.0,0,7,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Rubén Duarte,3,ESP,LB,22-102,88,0,0,0,0,1,0,1,0,34,4,1,3,0.1,0.1,0.0,2,0,9,16,56.3,0,8,1,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Rubén Sobrino,7,ESP,FW,25-241,90,0,0,0,0,2,2,0,0,28,1,0,1,0.2,0.2,0.0,1,0,15,21,71.4,0,13,2,2,2,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Víctor Laguardia,5,ESP,CB,28-084,90,0,0,0,0,0,0,0,0,30,3,4,4,0.0,0.0,0.0,0,0,8,11,72.7,0,4,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Wakaso,22,GHA,CM,27-187,90,0,0,0,0,0,0,1,0,37,4,6,2,0.0,0.0,0.0,0,0,10,17,58.8,2,7,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Alavés,Álvaro Medrán,23,ESP,CM,23-319,90,0,0,0,0,1,0,0,0,30,4,2,0,0.0,0.0,0.0,0,0,18,22,81.8,1,14,1,1,1,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Andrés Iniesta,8,ESP,LM,33-262,90,0,1,0,0,1,0,0,0,111,2,0,2,0.0,0.0,0.1,5,2,83,103,80.6,21,85,8,5,5,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Gerard Piqué,3,ESP,CB,30-360,90,0,0,0,0,0,0,0,0,76,0,0,1,0.0,0.0,0.7,1,0,67,74,90.5,7,61,2,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Ivan Rakitić,4,CRO,CM,29-324,90,0,0,0,0,0,0,0,0,106,2,5,1,0.0,0.0,0.0,1,0,87,99,87.9,12,77,1,2,2,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Jordi Alba,18,ESP,LB,28-313,39,0,0,0,0,0,0,0,0,47,1,1,0,0.0,0.0,0.0,1,0,37,45,82.2,4,29,3,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Lionel Messi,10,ARG,FW,30-218,90,1,0,0,0,6,6,0,0,73,0,0,0,0.4,0.4,0.5,6,0,42,61,68.9,7,57,7,7,5,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Lucas Digne,19,FRA,LB,24-192,51,0,0,0,0,1,0,0,0,57,1,4,0,0.0,0.0,0.0,1,0,45,50,90.0,1,31,1,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Luis Suárez,9,URU,FW,31-004,90,1,0,0,0,4,3,0,0,44,0,0,0,0.5,0.5,0.0,3,1,25,35,71.4,0,28,1,2,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Marc-André ter Stegen,1,GER,GK,25-273,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,17,0,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Nélson Semedo,2,POR,RB,24-073,51,0,0,0,0,0,0,0,0,61,2,1,0,0.0,0.0,0.0,1,0,53,58,91.4,2,40,2,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Paco Alcácer,17,ESP,RM,24-151,25,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,2,1,3,4,75.0,1,6,1,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Paulinho,15,BRA,CM,29-187,90,0,0,0,0,4,3,0,0,73,1,0,0,1.0,1.0,0.0,3,0,57,67,85.1,11,56,3,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Philippe Coutinho,14,BRA,RM,25-230,65,0,0,0,0,1,0,0,0,70,1,1,0,0.0,0.0,0.0,2,0,49,58,84.5,4,56,5,5,1,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Samuel Umtiti,23,FRA,CB,24-075,90,0,0,0,0,0,0,0,0,74,0,3,2,0.0,0.0,0.0,0,0,62,67,92.5,8,55,3,0,0,8e1c406c
ESP-La Liga,1718,2018-01-28 Barcelona-Alavés,Barcelona,Sergi Roberto,20,ESP,RB,25-355,39,0,0,0,0,1,0,0,0,37,4,0,0,0.0,0.0,0.0,4,0,27,31,87.1,1,24,2,1,1,8e1c406c
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Aarón Martín,3,ESP,LB,20-281,90,0,0,0,0,0,0,0,0,54,1,0,0,0.0,0.0,0.2,6,1,37,50,74.0,6,29,6,3,3,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,David López,15,ESP,CM,28-111,90,0,1,0,0,1,0,0,0,62,0,3,3,0.0,0.0,0.0,2,1,39,53,73.6,4,29,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Diego López,13,ESP,GK,36-086,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,19,32,59.4,0,16,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Esteban Granero,23,ESP,LM,30-210,80,0,0,0,0,0,0,1,0,57,3,2,2,0.0,0.0,0.0,1,0,25,46,54.3,2,20,2,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Gerard Moreno,7,ESP,FW,25-296,90,0,0,0,0,1,1,0,0,37,3,1,1,0.1,0.1,0.1,2,0,21,27,77.8,1,25,3,3,2,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,José Manuel Jurado,10,ESP,LM,31-213,10,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,1,1,4,6,66.7,0,5,1,2,2,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Léo Baptistão,11,BRA,RW,25-155,90,0,0,0,0,0,0,1,0,27,1,1,0,0.0,0.0,0.1,3,0,14,21,66.7,0,17,1,2,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Marc Navarro,2,ESP,RB,22-210,90,1,0,0,0,2,1,0,0,62,3,2,0,0.1,0.1,0.0,4,1,28,49,57.1,3,21,3,6,3,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Mario Hermoso,22,ESP,CB,22-224,90,1,0,0,0,2,1,0,0,51,0,1,1,0.6,0.6,0.0,0,0,28,42,66.7,5,24,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Sergi Darder,25,ESP,LW,24-037,23,0,0,0,0,0,0,1,0,11,1,0,0,0.0,0.0,0.0,0,0,6,10,60.0,0,7,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Sergio García,9,ESP,LW,34-233,67,0,0,0,0,4,0,0,0,19,0,0,0,0.1,0.1,0.0,1,0,9,12,75.0,1,11,1,1,1,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Víctor Sánchez,4,ESP,RM,30-142,90,0,0,0,0,2,0,0,0,53,2,2,2,0.2,0.2,0.0,0,0,26,42,61.9,6,21,1,2,1,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Espanyol,Óscar Duarte,6,CRC,CB,28-239,90,0,0,0,0,0,0,1,0,55,1,1,0,0.0,0.0,0.0,0,0,34,50,68.0,2,23,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Darko Brašanac,24,SRB,DM,25-350,90,0,0,0,0,1,1,0,0,34,4,1,2,0.0,0.0,0.0,1,0,18,23,78.3,1,17,1,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Ezequiel Muñoz,19,ARG,RW,27-112,13,0,0,0,0,0,0,0,0,3,0,2,0,0.0,0.0,0.0,1,0,1,1,100.0,0,0,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Gabriel,8,BRA,AM,24-132,59,0,0,0,0,0,0,0,0,39,3,0,2,0.0,0.0,0.0,2,0,19,34,55.9,2,20,1,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Gerard Gumbau,6,ESP,DM,23-041,90,0,0,0,0,1,0,0,0,40,4,0,2,0.0,0.0,0.0,3,1,25,33,75.8,3,16,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Iván Cuéllar,1,ESP,GK,33-246,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,16,34,47.1,0,13,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Jaime Sierra Mateos,30,ESP,LW,19-316,23,0,0,0,0,0,0,0,0,5,1,1,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Joseba Zaldúa,20,ESP,RB,25-218,90,0,0,0,0,0,0,0,0,53,1,2,1,0.0,0.0,0.0,0,0,27,46,58.7,0,18,2,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Martín Mantovani,5,ARG,CB,33-205,90,0,0,0,0,0,0,0,0,37,0,2,0,0.0,0.0,0.1,1,0,15,26,57.7,0,10,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Miguel Ángel Guerrero,9,ESP,FW,27-200,90,1,0,0,0,4,3,1,0,32,2,0,1,0.2,0.2,0.0,2,0,11,16,68.8,0,15,2,3,1,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Naranjo,18,ESP,LW,23-184,67,0,0,0,0,0,0,0,0,28,4,0,1,0.0,0.0,0.0,2,0,12,20,60.0,1,14,0,1,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Nordin Amrabat,7,MAR,AM,30-303,31,0,0,0,0,1,1,0,0,11,0,0,0,0.0,0.0,0.0,1,0,3,6,50.0,0,9,1,1,1,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Omar Ramos,23,ESP,RW,30-002,77,0,0,0,0,1,0,0,0,33,1,0,1,0.0,0.0,0.1,2,0,17,26,65.4,2,16,2,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Raúl García,14,ESP,LB,28-273,90,0,1,0,0,0,0,0,0,57,3,1,1,0.0,0.0,0.2,3,1,30,46,65.2,4,23,3,3,1,303ff8aa
ESP-La Liga,1718,2018-01-28 Leganés-Espanyol,Leganés,Unai Bustinza,3,ESP,CB,25-360,90,0,0,0,0,3,1,1,0,39,2,0,1,0.3,0.3,0.0,0,0,22,30,73.3,0,16,0,0,0,303ff8aa
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Amath,23,SEN,"LW,AM",21-196,90,0,0,0,0,3,1,0,0,35,5,1,2,0.2,0.2,0.0,2,0,10,16,62.5,1,15,4,4,2,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Bruno González,4,ESP,CB,27-249,90,0,0,0,0,0,0,1,0,39,2,0,1,0.0,0.0,0.0,1,1,18,28,64.3,1,9,0,0,0,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Cala,16,ESP,CB,28-063,90,0,1,0,0,0,0,1,0,40,1,1,3,0.0,0.0,0.2,0,0,13,26,50.0,0,12,0,0,0,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Daniel Pacheco,20,ESP,"LW,DM",27-023,16,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,9,33.3,1,7,1,0,0,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Djené,2,TOG,RB,26-028,90,0,0,0,0,0,0,0,0,53,4,4,1,0.0,0.0,0.1,1,0,27,38,71.1,2,20,1,4,3,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Fayçal Fajr,21,MAR,"AM,DM",29-180,31,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,2,0,22,27,81.5,3,16,1,1,0,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Francisco Portillo,12,ESP,RW,27-229,90,0,0,0,0,0,0,0,0,49,4,0,1,0.0,0.0,0.0,1,0,28,35,80.0,3,29,2,2,1,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Gaku Shibasaki,10,JPN,AM,25-245,59,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.0,0.0,0,0,23,29,79.3,3,14,2,1,1,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Markel Bergara,5,ESP,DM,31-268,38,0,0,0,0,0,0,0,0,9,2,0,0,0.0,0.0,0.0,0,0,7,7,100.0,0,3,1,0,0,874137a4
ESP-La Liga,1718,2018-01-28 Sevilla-Getafe,Getafe,Mauro Arambarri,18,URU,DM,22-120,74,0,0,0,0,0,0,0,0,26,3,0,2,0.0,0.0,0.0,0,0,11,15,73.3,3,9,1,2,0,874137a4
