,,,,,jersey_number,nation,pos,age,min,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,game_id
,,,,,,,,,,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
league,season,game,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA-Ligue 1,1718,2018-02-03 Strasbourg-Bordeaux,Strasbourg,Nuno da Costa,29,CPV,"RW,RM",26-358,69,0,0,0,0,0,0,0,0,37,2,1,0,0.0,0.0,0.0,2,0,15,22,68.2,1,25,3,9,5,62601f41
FRA-Ligue 1,1718,2018-02-03 Strasbourg-Bordeaux,Strasbourg,Pablo Martinez,4,FRA,CB,28-347,90,0,0,0,0,0,0,0,0,67,2,4,0,0.0,0.0,0.0,1,0,38,54,70.4,3,33,3,1,1,62601f41
FRA-Ligue 1,1718,2018-02-03 Strasbourg-Bordeaux,Strasbourg,Stéphane Bahoken,19,CMR,RM,25-251,21,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,3,6,50.0,0,6,0,0,0,62601f41
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Alexander Djiku,24,GHA,CB,23-179,90,0,0,0,0,1,0,1,0,73,4,4,1,0.1,0.1,0.0,1,0,44,51,86.3,3,25,1,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Baissama Sankoh,5,GUI,DM,25-321,21,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Damien Da Silva,28,FRA,CB,29-263,90,2,0,0,0,2,2,0,0,68,3,1,0,0.3,0.3,0.0,0,0,43,52,82.7,3,26,0,1,1,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Enzo Crivelli,27,FRA,FW,22-363,63,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,1,8,13,61.5,1,8,1,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Hervé Bazile,20,HAI,"LM,RM",27-323,27,0,0,0,0,1,1,0,0,20,2,0,1,0.1,0.1,0.0,0,0,2,9,22.2,1,7,1,2,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Ivan Santini,26,CRO,FW,28-259,90,1,0,1,1,2,0,0,0,41,0,0,0,0.9,0.1,0.0,2,0,15,27,55.6,3,16,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Julien Féret,25,FRA,RM,35-214,63,0,0,0,0,1,0,0,0,42,0,1,0,0.0,0.0,0.0,2,0,25,39,64.1,7,21,1,1,1,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Romain Genevois,29,HAI,RB,30-099,90,0,0,0,0,0,0,0,0,56,2,4,2,0.0,0.0,0.0,2,1,31,47,66.0,1,20,3,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Ronny Rodelin,12,FRA,AM,28-078,90,0,1,0,0,4,2,0,0,57,0,2,1,0.2,0.2,0.2,4,1,34,47,72.3,11,27,3,4,3,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Rémy Vercoutre,1,FRA,GK,37-223,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,28,40,70.0,0,13,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Stef Peeters,8,BEL,"LM,RM",25-360,90,0,1,0,0,0,0,0,0,56,0,1,3,0.0,0.0,0.2,5,3,25,47,53.2,4,16,0,1,1,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Timo Stavitski,7,FIN,FW,18-202,27,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,1,0,2,7,28.6,0,6,0,1,1,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Vincent Bessat,11,FRA,LB,32-088,90,0,0,0,0,3,1,0,0,56,3,0,0,0.1,0.1,0.0,0,0,37,44,84.1,5,26,0,2,1,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Caen,Youssef Aït Bennasser,10,MAR,DM,21-212,69,0,0,0,0,1,0,0,0,55,1,0,1,0.0,0.0,0.0,2,0,39,48,81.3,8,26,2,3,3,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Abdoulaye Touré,19,GUI,CM,23-338,8,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,12,14,85.7,2,7,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Adrien Thomasson,8,FRA,"LW,LM",24-056,90,0,1,0,0,2,0,0,0,52,1,0,2,0.1,0.1,0.1,1,1,30,44,68.2,4,32,2,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Alexander Kačaniklić,11,SWE,"RW,RM",26-175,29,0,0,0,0,1,0,0,0,17,0,0,1,0.0,0.0,0.0,2,0,6,11,54.5,1,9,2,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Andrei Girotto,20,BRA,DM,25-352,82,0,0,0,0,1,1,0,0,54,1,0,3,0.0,0.0,0.1,4,0,27,41,65.9,5,25,1,3,1,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Ciprian Tătărușanu,30,ROU,GK,31-360,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,18,31,58.1,0,12,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Diego Carlos,3,BRA,CB,24-326,90,0,0,0,0,0,0,1,0,41,4,1,2,0.0,0.0,0.0,1,0,20,26,76.9,1,17,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Emiliano Sala,9,ARG,FW,27-096,90,0,1,0,0,1,0,0,0,38,0,0,1,0.0,0.0,0.1,2,1,13,27,48.1,2,25,1,2,1,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Koffi Djidji,5,CIV,LB,25-066,90,0,0,0,0,3,1,0,0,75,1,4,2,0.1,0.1,0.0,4,1,43,54,79.6,4,34,1,2,2,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Leo Dubois,15,FRA,RB,23-143,90,0,0,0,0,0,0,1,0,94,4,1,0,0.0,0.0,0.3,4,0,50,75,66.7,4,42,7,4,2,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Nicolas Pallois,4,FRA,CB,30-138,90,0,0,0,0,2,0,0,0,44,4,1,0,0.2,0.2,0.0,0,0,20,31,64.5,0,21,1,3,3,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Rene Krhin,21,SVN,"DM,CM",27-259,90,0,0,0,0,1,0,0,0,48,0,0,1,0.1,0.1,0.0,1,0,37,43,86.0,3,22,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Santy Ngom,27,SEN,FW,24-334,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,2,7,0,0,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Valentin Rongier,28,FRA,AM,23-059,80,0,0,0,0,1,0,0,0,53,5,0,1,0.0,0.0,0.1,5,1,36,43,83.7,6,31,0,3,3,347e2e74
FRA-Ligue 1,1718,2018-02-04 Caen-Nantes,Nantes,Yacine Bammou,10,MAR,RW,26-146,61,2,0,0,0,2,2,0,0,35,1,0,1,0.2,0.2,0.0,1,0,18,23,78.3,4,24,3,1,0,347e2e74
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Anthony Lopes,1,POR,GK,27-126,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,35,39,89.7,1,23,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Bertrand Traoré,10,BFA,RW,22-151,74,1,0,0,0,2,1,0,0,59,2,1,2,0.5,0.5,0.0,2,0,35,49,71.4,5,39,2,4,3,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Ferland Mendy,22,FRA,LB,22-241,90,0,1,0,0,1,0,1,0,96,2,0,0,0.0,0.0,0.5,6,2,69,83,83.1,11,66,8,6,3,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Houssem Aouar,8,ALG,DM,19-219,90,0,0,0,0,1,0,0,0,85,2,0,0,0.0,0.0,0.0,0,0,69,77,89.6,10,69,2,5,4,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Jérémy Morel,15,MAD,CB,33-308,90,0,0,0,0,0,0,0,0,73,0,2,1,0.0,0.0,0.0,0,0,63,69,91.3,8,46,3,2,1,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Kenny Tete,23,NED,RB,22-118,90,0,0,0,0,1,1,1,0,72,0,0,3,0.1,0.1,0.1,1,0,45,58,77.6,2,43,1,2,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Marcelo,6,BRA,CB,30-260,90,0,0,0,0,0,0,0,0,81,0,1,0,0.0,0.0,0.0,1,0,63,74,85.1,5,46,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Mariano,9,DOM,FW,24-187,90,1,0,0,0,2,1,0,0,30,0,0,0,0.1,0.1,0.1,2,0,17,25,68.0,4,21,1,1,1,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Maxwel Cornet,27,CIV,RW,21-130,16,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,5,7,71.4,1,8,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Memphis,11,NED,LW,23-356,85,0,1,0,0,3,0,0,0,56,0,0,1,0.2,0.2,0.1,8,2,39,48,81.3,8,44,5,4,2,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Myziane Maolida,17,COM,LW,18-355,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,1,1,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Nabil Fekir,18,FRA,AM,24-201,90,0,0,0,0,1,1,0,0,51,0,0,1,0.1,0.1,0.0,3,0,34,43,79.1,3,33,0,1,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Lyon,Tanguy Ndombele,28,FRA,DM,21-038,90,0,0,0,0,1,0,1,0,76,2,0,1,0.0,0.0,0.0,1,0,62,70,88.6,9,55,2,2,2,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Almamy Touré,38,MLI,RB,21-282,90,0,1,0,0,0,0,0,0,42,6,1,2,0.0,0.0,0.1,1,1,18,27,66.7,3,16,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Andrea Raggi,24,ITA,LB,33-225,90,0,0,0,0,0,0,0,0,46,2,0,0,0.0,0.0,0.0,0,0,23,42,54.8,2,14,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Danijel Subašić,1,CRO,GK,33-100,14,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Fabinho,2,BRA,DM,24-104,90,0,0,0,0,1,0,0,0,43,0,1,2,0.0,0.0,0.0,3,0,22,32,68.8,3,18,1,1,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Jemerson,5,BRA,CB,25-164,90,0,0,0,0,0,0,0,0,34,1,5,1,0.0,0.0,0.0,0,0,17,21,81.0,1,15,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,João Moutinho,8,POR,"DM,AM",31-149,90,0,0,0,0,1,0,0,0,42,0,5,1,0.1,0.1,0.0,0,0,24,31,77.4,4,20,1,1,1,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Kamil Glik,25,POL,CB,30-001,90,0,0,0,0,0,0,0,0,43,2,2,0,0.0,0.0,0.0,1,0,18,31,58.1,2,18,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Keita Baldé,14,SEN,RW,22-333,43,1,0,0,0,1,1,2,1,13,2,2,1,0.1,0.1,0.0,2,1,4,6,66.7,2,6,1,2,2,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Radamel Falcao,9,COL,FW,31-359,54,1,0,0,1,2,1,0,0,20,0,0,1,0.9,0.1,0.1,2,1,8,11,72.7,0,15,2,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Rony Lopes,20,POR,LW,22-038,90,1,0,0,0,3,3,0,0,32,2,1,1,0.1,0.1,0.1,4,1,9,19,47.4,2,20,4,2,2,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Seydou Sy,30,SEN,GK,22-054,76,0,0,0,0,0,0,1,0,28,0,0,0,0.0,0.0,0.0,0,0,13,26,50.0,0,8,0,0,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Stevan Jovetić,10,MNE,FW,28-094,36,0,1,0,0,1,0,0,0,21,0,0,0,0.1,0.1,0.1,4,1,9,16,56.3,2,14,0,1,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Monaco-Lyon,Monaco,Youri Tielemans,17,BEL,"RW,DM",20-273,90,0,0,0,0,2,1,0,0,45,5,1,2,0.0,0.0,0.1,3,0,26,34,76.5,5,19,0,1,0,70fb412d
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Christophe Kerbrat,29,FRA,CB,31-186,90,0,0,0,0,0,0,1,0,59,1,0,1,0.0,0.0,0.0,0,0,44,47,93.6,3,36,0,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Clément Grenier,6,FRA,"AM,DM",27-028,12,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,7,9,77.8,1,6,1,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Félix Eboa Eboa,20,CMR,CB,20-291,90,0,0,0,0,1,1,1,0,57,0,5,2,0.0,0.0,0.0,0,0,38,44,86.4,2,36,0,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Jimmy Briand,23,FRA,"FW,RW",32-186,90,0,0,0,0,1,0,1,0,43,1,0,0,0.1,0.1,0.0,3,0,24,30,80.0,4,28,1,3,3,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Jordan Ikoko,2,COD,RB,24-001,90,0,0,0,0,1,1,0,0,54,2,2,0,0.1,0.1,0.1,2,0,36,43,83.7,4,28,4,1,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Karl-Johan Johnsson,1,SWE,GK,28-007,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,12,23,52.2,0,8,0,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Lebogang Phiri,18,RSA,DM,23-087,90,0,0,0,0,0,0,0,0,58,1,1,0,0.0,0.0,0.1,1,0,48,52,92.3,4,33,1,1,1,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Ludovic Blas,7,FRA,"AM,DM",20-035,90,0,1,0,0,1,0,0,0,50,1,0,2,0.1,0.1,0.1,4,1,40,44,90.9,3,38,2,4,4,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Marcus Coco,24,FRA,"RW,LW",21-225,86,0,0,0,0,2,0,1,0,52,1,1,2,0.1,0.1,0.1,1,0,29,37,78.4,4,30,7,5,2,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Marcus Thuram,21,FRA,FW,20-182,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Nicolas Benezet,10,FRA,"LW,RW",26-345,78,0,0,0,0,4,1,0,0,57,4,0,0,0.2,0.2,0.1,4,0,34,51,66.7,7,36,6,2,2,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Pedro Rebocho,3,POR,LB,23-012,90,0,0,0,0,0,0,0,0,60,1,0,0,0.0,0.0,0.1,2,0,41,51,80.4,4,29,0,1,1,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Yeni Ngbakoto,12,COD,"LW,AM",26-012,12,1,0,0,0,1,1,0,0,11,1,0,2,0.1,0.1,0.0,0,0,5,6,83.3,0,7,1,1,1,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Guingamp,Étienne Didot,17,FRA,DM,34-195,78,0,0,0,0,0,0,0,0,56,2,0,1,0.0,0.0,0.0,2,0,40,47,85.1,5,33,1,1,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Benjamin André,21,FRA,DM,27-185,90,0,0,0,0,0,0,0,0,68,5,2,1,0.0,0.0,0.1,4,0,42,52,80.8,8,27,3,2,2,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Benjamin Bourigeaud,14,FRA,"RW,LW",24-021,90,0,0,0,0,1,0,0,0,62,3,3,3,0.3,0.3,0.2,3,0,37,50,74.0,3,31,0,2,2,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Diafra Sakho,25,SEN,FW,28-042,90,0,0,0,0,2,1,0,0,29,0,0,1,1.0,1.0,0.0,0,0,10,18,55.6,1,12,0,2,1,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Hamari Traoré,27,MLI,RB,26-008,90,0,0,0,0,1,0,1,0,57,2,2,0,0.0,0.0,0.0,0,0,40,51,78.4,6,27,1,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Ismaila Sarr,7,SEN,"LW,RW",19-344,90,0,0,0,0,2,1,0,0,33,0,1,1,0.6,0.6,0.0,4,0,18,22,81.8,1,27,8,7,5,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Joris Gnagnon,5,FRA,CB,21-022,90,0,0,0,0,1,1,1,0,55,3,1,1,0.1,0.1,0.0,0,0,44,46,95.7,3,35,0,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Jérémy Gélin,26,FRA,CB,20-286,90,0,0,0,0,0,0,0,0,61,1,0,0,0.0,0.0,0.0,1,0,48,52,92.3,4,34,0,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Ludovic Baal,24,GUF,LB,31-256,45,0,0,0,0,0,0,0,0,31,2,0,0,0.0,0.0,0.8,4,0,26,29,89.7,5,15,1,2,2,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Ramy Bensebaini,15,ALG,LB,22-294,45,0,0,0,0,1,0,0,0,30,1,0,1,0.1,0.1,0.0,1,0,19,24,79.2,2,20,1,3,3,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Sanjin Prcić,10,BIH,DM,24-076,90,0,0,0,0,1,1,0,0,49,1,5,0,0.0,0.0,0.0,2,0,42,45,93.3,5,30,0,1,1,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Tomáš Koubek,40,CZE,GK,25-162,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,18,26,69.2,0,14,0,0,0,3bbba71a
FRA-Ligue 1,1718,2018-02-04 Rennes-Guingamp,Rennes,Wahbi Khazri,8,TUN,AM,26-361,90,0,0,0,0,4,0,0,0,48,1,0,1,0.2,0.2,0.5,3,0,24,33,72.7,9,32,2,4,2,3bbba71a
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Adil Rami,23,FRA,CB,32-044,90,0,0,0,0,0,0,0,0,64,2,0,1,0.0,0.0,0.0,0,0,48,59,81.4,1,40,0,1,1,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Andre-Frank Zambo Anguissa,29,CMR,DM,22-085,90,0,0,0,0,1,0,0,0,75,1,6,2,0.0,0.0,0.0,1,1,53,63,84.1,4,61,2,6,6,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Bouna Sarr,17,SEN,RB,26-009,90,0,1,0,0,1,0,0,0,74,7,2,1,0.0,0.0,0.1,3,1,43,61,70.5,0,40,2,3,1,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Clinton N'Jie,14,CMR,"FW,LW",24-178,24,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,2,4,50.0,0,6,1,3,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Dimitri Payet,10,FRA,"LW,AM",30-317,90,0,0,0,0,0,0,0,0,74,3,0,3,0.0,0.0,0.1,4,0,43,62,69.4,5,43,4,5,4,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Florian Thauvin,26,FRA,RW,25-014,90,1,0,0,0,3,2,0,0,53,3,0,1,0.2,0.2,0.0,2,1,18,37,48.6,2,39,5,3,1,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Hiroki Sakai,2,JPN,LB,27-303,90,0,1,0,0,0,0,0,0,80,4,5,2,0.0,0.0,0.1,1,1,41,63,65.1,3,40,1,1,1,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Kostas Mitroglou,11,GRE,FW,29-334,8,0,0,0,0,1,0,0,0,1,0,0,0,0.3,0.3,0.0,0,0,0,0,,0,0,0,0,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Luiz Gustavo,19,BRA,DM,30-201,90,0,0,0,0,3,0,0,0,74,0,1,0,0.1,0.1,0.1,4,0,58,68,85.3,3,57,3,1,1,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Morgan Sanson,8,FRA,AM,23-175,82,1,0,0,0,2,1,0,0,40,2,0,2,0.1,0.1,0.0,2,0,24,30,80.0,3,29,1,4,1,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Rolando,6,POR,CB,32-162,90,0,0,0,0,0,0,0,0,57,2,3,0,0.0,0.0,0.0,0,0,35,45,77.8,1,32,0,0,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Steve Mandanda,30,FRA,GK,32-318,42,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,5,13,38.5,0,8,0,0,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Valère Germain,28,FRA,FW,27-298,66,0,0,0,0,1,1,0,0,21,1,0,1,0.1,0.1,0.0,1,0,6,12,50.0,0,11,0,1,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Marseille,Yohann Pelé,16,FRA,GK,35-097,48,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,8,12,66.7,0,5,0,0,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Assane Dioussé,8,SEN,LM,20-142,60,0,0,0,0,0,0,0,0,37,2,0,3,0.0,0.0,0.0,0,0,23,29,79.3,3,18,1,2,2,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Gabriel Silva,11,BRA,LB,26-272,90,0,0,0,0,0,0,0,0,71,1,4,1,0.0,0.0,0.0,0,0,47,59,79.7,4,37,6,3,3,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Hernani,20,BRA,CM,23-319,20,0,0,0,0,0,0,0,0,17,3,0,1,0.0,0.0,0.0,0,0,7,9,77.8,1,8,0,0,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Jonathan Bamba,14,CIV,"FW,RM",21-320,90,0,2,0,0,1,0,0,0,55,0,0,1,0.2,0.2,1.0,2,1,33,44,75.0,4,36,1,2,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Kévin Monnet-Paquet,22,FRA,RM,29-174,70,1,0,0,0,1,1,0,0,47,3,1,0,0.4,0.4,0.5,1,0,16,30,53.3,1,24,2,3,2,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Loïc Perrin,24,FRA,CB,32-186,90,0,0,0,0,0,0,0,0,72,2,1,2,0.0,0.0,0.0,1,0,51,63,81.0,1,31,0,1,1,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Mathieu Debuchy,26,FRA,RB,32-196,90,0,0,0,0,0,0,0,0,95,1,4,3,0.0,0.0,0.3,3,0,61,80,76.3,6,29,3,0,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Neven Subotić,28,SRB,CB,29-061,90,0,0,0,0,0,0,0,0,88,2,3,0,0.0,0.0,0.0,0,0,60,79,75.9,4,45,1,1,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Ole Selnæs,17,NOR,CM,23-217,90,0,0,0,0,0,0,0,0,66,3,4,2,0.0,0.0,0.0,1,0,44,54,81.5,5,29,0,0,0,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Paul-Georges Ntep,7,CMR,"LM,FW",25-195,30,0,0,0,0,1,0,0,0,15,2,0,0,0.0,0.0,0.0,1,0,5,10,50.0,0,5,1,3,2,a79c64e2
FRA-Ligue 1,1718,2018-02-09 Saint-Étienne-Marseille,Saint-Étienne,Robert Berić,27,SVN,"FW,LM",26-237,20,1,0,0,0,2,2,0,0,7,0,0,1,0.7,0.7,0.0,0,0,4,4,100.0,0,3,0,0,0,a79c64e2
